simulation_time_s,pressure_pa,pressure_kpa,density,phase,cycle,log_line
0.48494099999394336,405.003662,0.40500366200000004,0.581353,low_pressure,0,9575
0.4859139999939173,422.603402,0.422603402,0.581516,low_pressure,0,9737
0.48692899999389017,437.255563,0.437255563,0.581676,low_pressure,0,9906
0.4879369999938632,451.643758,0.451643758,0.581831,low_pressure,0,10075
0.488916999993837,466.843094,0.466843094,0.581982,low_pressure,0,10244
0.48990799999381046,480.487919,0.480487919,0.58213,low_pressure,0,10413
0.4909079999937837,493.714198,0.493714198,0.582273,low_pressure,0,10582
0.49193099999375633,506.157495,0.506157495,0.582414,low_pressure,0,10758
0.4929409999937293,519.701766,0.5197017660000001,0.58255,low_pressure,0,10934
0.4939099999937034,534.330927,0.534330927,0.582683,low_pressure,0,11103
0.49493899999367585,549.393478,0.5493934779999999,0.582811,low_pressure,0,11286
0.49593399999364923,565.902541,0.565902541,0.582935,low_pressure,0,11462
0.4969359999936224,582.193375,0.5821933749999999,0.583055,low_pressure,0,11638
0.4979189999935961,599.66785,0.59966785,0.583169,low_pressure,0,11814
0.49890499999356974,618.021494,0.618021494,0.583279,low_pressure,0,11990
0.49992899999354234,634.877883,0.634877883,0.583384,low_pressure,0,12173
0.5009379999935674,649.191707,0.649191707,0.583484,low_pressure,0,12356
0.5019249999935957,662.912964,0.662912964,0.583581,low_pressure,0,12532
0.5029049999936239,676.601845,0.676601845,0.583674,low_pressure,0,12708
0.503914999993653,688.814595,0.6888145950000001,0.583763,low_pressure,0,12891
0.5049179999936818,701.121617,0.701121617,0.583849,low_pressure,0,13074
0.5059179999937106,712.697344,0.7126973440000001,0.583931,low_pressure,0,13257
0.5069039999937389,724.773628,0.724773628,0.58401,low_pressure,0,13440
0.5079039999937677,733.505208,0.7335052080000001,0.584086,low_pressure,0,13623
0.5089259999937971,742.663957,0.742663957,0.58416,low_pressure,0,13813
0.5099249999938258,750.813524,0.750813524,0.584231,low_pressure,0,13996
0.5109139999938542,761.278596,0.761278596,0.5843,low_pressure,0,14179
0.5119259999938833,769.767556,0.769767556,0.584366,low_pressure,0,14369
0.5129309999939122,778.216199,0.7782161989999999,0.584429,low_pressure,0,14559
0.5139379999939412,787.280802,0.787280802,0.58449,low_pressure,0,14749
0.5149109999939692,797.233666,0.797233666,0.584549,low_pressure,0,14932
0.5159209999939982,804.703441,0.804703441,0.584605,low_pressure,0,15122
0.5169329999940273,811.983471,0.811983471,0.584659,low_pressure,0,15312
0.5179149999940555,821.031097,0.8210310970000001,0.584711,low_pressure,0,15502
0.5189199999940844,828.855325,0.828855325,0.58476,low_pressure,0,15692
0.5199189999941132,836.04,0.83604,0.584807,low_pressure,0,15889
0.5209139999941418,843.343666,0.843343666,0.584852,low_pressure,0,16086
0.5219019999941702,850.951759,0.8509517590000001,0.584895,low_pressure,0,16276
0.5229139999941993,857.751813,0.8577518129999999,0.584937,low_pressure,0,16473
0.5239369999942287,863.520877,0.863520877,0.584976,low_pressure,0,16670
0.5249239999942571,870.486467,0.870486467,0.585013,low_pressure,0,16860
0.5259369999942862,877.778639,0.877778639,0.585049,low_pressure,0,17057
0.5269239999943146,884.080165,0.884080165,0.585082,low_pressure,0,17247
0.527909999994343,888.038422,0.8880384219999999,0.585114,low_pressure,0,17437
0.528919999994372,891.825422,0.891825422,0.585145,low_pressure,0,17634
0.5299059999944004,895.159758,0.895159758,0.585175,low_pressure,0,17824
0.5309249999944297,899.506665,0.899506665,0.585205,low_pressure,0,18021
0.531911999994458,904.237928,0.904237928,0.585232,low_pressure,0,18211
0.5329349999944875,909.15843,0.90915843,0.585258,low_pressure,0,18408
0.5339249999945159,913.550112,0.913550112,0.585283,low_pressure,0,18605
0.534902999994544,917.464218,0.917464218,0.585307,low_pressure,0,18795
0.5359269999945735,922.60851,0.92260851,0.58533,low_pressure,0,18992
0.5369129999946018,927.494954,0.927494954,0.585351,low_pressure,0,19182
0.5379349999946312,931.700685,0.931700685,0.585371,low_pressure,0,19379
0.5389129999946594,935.752868,0.935752868,0.585389,low_pressure,0,19569
0.539909999994688,939.585321,0.939585321,0.585407,low_pressure,0,19766
0.540916999994717,944.125972,0.944125972,0.585423,low_pressure,0,19963
0.5419229999947459,947.57995,0.9475799500000001,0.585439,low_pressure,0,20160
0.5429309999947749,950.426575,0.9504265749999999,0.585453,low_pressure,0,20357
0.5439019999948028,953.081079,0.953081079,0.585467,low_pressure,0,20547
0.5449189999948321,955.633193,0.955633193,0.585479,low_pressure,0,20751
0.5459069999948605,958.082349,0.958082349,0.585492,low_pressure,0,20948
0.5469109999948893,960.923368,0.960923368,0.585503,low_pressure,0,21145
0.5479109999949181,963.37303,0.96337303,0.585514,low_pressure,0,21342
0.5489109999949469,965.989944,0.965989944,0.585524,low_pressure,0,21539
0.5499359999949763,968.740123,0.968740123,0.585533,low_pressure,0,21743
0.5509249999950048,970.757455,0.9707574550000001,0.585541,low_pressure,0,21940
0.5519249999950335,972.37029,0.97237029,0.585549,low_pressure,0,22137
0.5529179999950621,973.667804,0.9736678040000001,0.585557,low_pressure,0,22334
0.5539179999950908,975.441083,0.9754410830000001,0.585564,low_pressure,0,22531
0.5549059999951192,977.14659,0.9771465899999999,0.585571,low_pressure,0,22728
0.5559359999951489,978.951596,0.978951596,0.585577,low_pressure,0,22932
0.5569359999951776,980.475221,0.9804752210000001,0.585583,low_pressure,0,23129
0.5579279999952061,981.818574,0.981818574,0.585588,low_pressure,0,23326
0.5589279999952349,983.172573,0.983172573,0.585593,low_pressure,0,23523
0.5599249999952636,984.561083,0.984561083,0.585598,low_pressure,0,23720
0.5609029999952917,985.621589,0.985621589,0.585602,low_pressure,0,23917
0.5619029999953205,986.213473,0.9862134730000001,0.585606,low_pressure,0,24114
0.5629359999953502,987.026018,0.987026018,0.585609,low_pressure,0,24318
0.5639319999953788,987.87222,0.98787222,0.585613,low_pressure,0,24515
0.5649319999954076,988.245515,0.9882455149999999,0.585616,low_pressure,0,24712
0.5659179999954359,989.380255,0.989380255,0.585619,low_pressure,0,24909
0.5669109999954645,990.101538,0.990101538,0.585622,low_pressure,0,25106
0.5679159999954934,991.109686,0.991109686,0.585625,low_pressure,0,25310
0.5689159999955221,991.646696,0.991646696,0.585627,low_pressure,0,25514
0.5699309999955513,992.168017,0.992168017,0.58563,low_pressure,0,25725
0.5709239999955799,992.981795,0.9929817950000001,0.585632,low_pressure,0,25929
0.5719269999956087,993.401268,0.993401268,0.585634,low_pressure,0,26133
0.5729309999956376,994.002427,0.994002427,0.585635,low_pressure,0,26337
0.5739349999956664,993.983269,0.993983269,0.585637,low_pressure,0,26541
0.5739699999956674,993.997878,0.9939978780000001,0.585637,low_pressure,0,26556
0.5750089999956973,12560.744842,12.560744842,0.588468,high_pressure,1,26777
0.576007999995726,30904.631289,30.904631289,0.591317,high_pressure,1,27009
0.5770079999957548,55493.09801,55.493098010000004,0.594184,high_pressure,1,27248
0.5780109999957836,85940.619369,85.94061936899999,0.59707,high_pressure,1,27494
0.5789899999958118,121590.283786,121.590283786,0.599975,high_pressure,1,27740
0.5799939999958407,162109.01568,162.10901568,0.602899,high_pressure,1,28000
0.5809909999958693,198134.419138,198.134419138,0.605276,high_pressure,1,28260
0.5820039999958985,199982.245457,199.982245457,0.605389,high_pressure,1,28527
0.5829999999959271,199995.851906,199.99585190599998,0.605392,high_pressure,1,28787
0.5839889999959555,199989.141276,199.989141276,0.605394,high_pressure,1,29047
0.5844999999959702,200000.438123,200.000438123,0.605394,high_pressure,1,29189
0.5855399999960001,154962.779729,154.962779729,0.602454,low_pressure,1,29459
0.5865349999960288,114717.053315,114.717053315,0.599534,low_pressure,1,29712
0.5875239999960572,79540.781981,79.540781981,0.596632,low_pressure,1,29958
0.588525999996086,49786.756614,49.786756614,0.593749,low_pressure,1,30204
0.5895199999961146,25864.875453,25.864875453,0.590884,low_pressure,1,30436
0.5905449999961441,8881.766284,8.881766284,0.588091,low_pressure,1,30661
0.5915489999961729,3565.445014,3.565445014,0.586788,low_pressure,1,30865
0.5925409999962015,2038.926864,2.038926864,0.586314,low_pressure,1,31062
0.5935169999962295,1427.258713,1.4272587129999998,0.586118,low_pressure,1,31252
0.5945289999962586,1133.113598,1.133113598,0.586044,low_pressure,1,31442
0.5955349999962876,979.834718,0.979834718,0.58603,low_pressure,1,31633
0.5965479999963167,897.286783,0.897286783,0.586049,low_pressure,1,31823
0.5975229999963447,855.331559,0.855331559,0.586084,low_pressure,1,32006
0.5985479999963742,836.819294,0.836819294,0.586128,low_pressure,1,32203
0.5995429999964028,833.521891,0.833521891,0.586175,low_pressure,1,32393
0.6005289999964312,835.704378,0.835704378,0.586222,low_pressure,1,32583
0.6015469999964604,841.773715,0.8417737150000001,0.586268,low_pressure,1,32780
0.6025309999964887,852.21848,0.85221848,0.586311,low_pressure,1,32970
0.6035449999965179,864.491012,0.864491012,0.586351,low_pressure,1,33167
0.6045249999965461,875.671273,0.875671273,0.586388,low_pressure,1,33357
0.6055469999965755,885.353971,0.885353971,0.586422,low_pressure,1,33554
0.6065239999966036,895.750342,0.895750342,0.586452,low_pressure,1,33744
0.6075309999966325,906.204052,0.9062040520000001,0.58648,low_pressure,1,33941
0.6085159999966608,914.508472,0.914508472,0.586506,low_pressure,1,34138
0.6095499999966906,921.854476,0.9218544759999999,0.586529,low_pressure,1,34342
0.6105469999967192,929.65749,0.9296574900000001,0.58655,low_pressure,1,34539
0.6115449999967479,935.401827,0.9354018270000001,0.586569,low_pressure,1,34736
0.6125429999967766,938.791479,0.9387914789999999,0.586587,low_pressure,1,34933
0.6135429999968054,944.781507,0.9447815070000001,0.586603,low_pressure,1,35130
0.6145249999968336,950.052677,0.9500526770000001,0.586618,low_pressure,1,35327
0.6155249999968624,954.196382,0.954196382,0.586631,low_pressure,1,35524
0.6165239999968911,958.140051,0.958140051,0.586644,low_pressure,1,35721
0.6175219999969198,961.759993,0.961759993,0.586655,low_pressure,1,35918
0.6185219999969486,965.638721,0.965638721,0.586665,low_pressure,1,36115
0.619546999996978,968.464442,0.9684644419999999,0.586675,low_pressure,1,36319
0.6205469999970068,971.537929,0.9715379289999999,0.586683,low_pressure,1,36516
0.6215469999970356,974.056227,0.974056227,0.586691,low_pressure,1,36713
0.6225469999970643,976.170152,0.976170152,0.586698,low_pressure,1,36910
0.6235469999970931,977.188617,0.977188617,0.586704,low_pressure,1,37107
0.6245329999971214,978.789824,0.9787898239999999,0.586711,low_pressure,1,37304
0.6255319999971501,980.430893,0.980430893,0.586716,low_pressure,1,37501
0.6265319999971789,982.377836,0.982377836,0.586722,low_pressure,1,37698
0.6275189999972073,983.744847,0.9837448470000001,0.586726,low_pressure,1,37895
0.628517999997236,985.044874,0.9850448740000001,0.586731,low_pressure,1,38092
0.6295389999972654,985.833985,0.985833985,0.586735,low_pressure,1,38296
0.6305389999972941,986.907841,0.986907841,0.586739,low_pressure,1,38493
0.6315389999973229,987.818039,0.987818039,0.586742,low_pressure,1,38690
0.6325319999973514,988.583689,0.988583689,0.586746,low_pressure,1,38887
0.6335319999973802,989.321144,0.989321144,0.586749,low_pressure,1,39084
0.6345489999974094,990.404164,0.9904041640000001,0.586752,low_pressure,1,39288
0.635542999997438,991.223889,0.991223889,0.586754,low_pressure,1,39492
0.6365469999974669,991.862147,0.9918621470000001,0.586757,low_pressure,1,39696
0.6375149999974947,992.266817,0.992266817,0.586759,low_pressure,1,39893
0.6385199999975236,992.76315,0.99276315,0.586761,low_pressure,1,40097
0.6395239999975525,992.814297,0.992814297,0.586763,low_pressure,1,40301
0.640515999997581,993.176369,0.9931763690000001,0.586765,low_pressure,1,40505
0.6415199999976099,993.921222,0.993921222,0.586767,low_pressure,1,40709
0.6425229999976387,994.095096,0.994095096,0.586769,low_pressure,1,40913
0.6435269999976676,994.409431,0.994409431,0.58677,low_pressure,1,41117
0.6445309999976965,994.762729,0.9947627290000001,0.586772,low_pressure,1,41321
0.6455179999977249,994.953688,0.9949536880000001,0.586773,low_pressure,1,41525
0.6459679999977378,995.122502,0.9951225020000001,0.586774,low_pressure,1,41624
0.6469769999977668,12713.122212,12.713122212,0.589612,high_pressure,2,41845
0.6479699999977954,31551.257142,31.551257141999997,0.592468,high_pressure,2,42077
0.6489829999978245,56862.341597,56.862341597,0.595343,high_pressure,2,42323
0.6499809999978532,88077.142698,88.077142698,0.598237,high_pressure,2,42576
0.6509759999978818,124560.918662,124.56091866199999,0.601149,high_pressure,2,42829
0.6519739999979105,166056.700943,166.056700943,0.60408,high_pressure,2,43089
0.6529699999979391,198842.146976,198.84214697599998,0.606216,high_pressure,2,43349
0.6539809999979682,199981.124913,199.981124913,0.606283,high_pressure,2,43616
0.6549769999979969,199996.219635,199.996219635,0.606287,high_pressure,2,43876
0.6559719999980255,199996.210424,199.996210424,0.606288,high_pressure,2,44136
